,sentence,tags,encoded_tags
863,"['y', ',', 'entre', 'otras', 'cosas', 'contenidas', 'en', 'su', 'confesión', ',', 'dijo', 'lo', 'siguiente']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
864,"['Siendo', 'amonestado', ',', 'dijo:', 'que', 'él', 'confía', 'en', 'Dios', 'y', 'en', 'Jesucristo', 'y', 'es', 'obediente', 'a', 'la', 'Sancta', 'madre', 'iglesia', 'y', 'que', 'no', 'confía', 'en', 'sí', 'ni', 'en', 'sus', 'obras']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
865,"['Fuele', 'mandado', 'que', 'diga', 'y', 'declare', 'de', 'qué', 'manera', 'confía', 'en', 'Jesucristo', 'y', 'no', 'en', 'sus', 'obras']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
866,"['Dijo', 'que', 'porque', 'piensa', 'que', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'es', 'su', 'redentor', 'y', 'ha', 'de', 'hacer', 'las', 'obras', 'por', 'su', 'obediencia', 'y', 'no', 'porque', 'piense', 'que', 'tienen', 'ellas', 'valor', 'para', 'salvarse']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
867,"['Fue', 'preguntado', 'qué', 'fue', 'la', 'causa', 'por', 'qué', 'no', 'manifestó', 'en', 'este', 'Santo', 'Oficio', ',', 'o', 'ante', 'el', 'Obispo', ',', 'lo', 'que', 'le', 'dijo', 'el', 'dicho', 'Padilla', 'y', 'si', 'lo', 'tuvo', 'por', 'error', 'en', 'la', 'fe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
868,"['Dijo:', 'que', 'él', 'tuvo', 'por', 'error', 'lo', 'que', 'le', 'dijo', 'el', 'dicho', 'Cristóbal', 'de', 'Padilla']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
869,"['y', 'que', 'lo', 'dejó', 'de', 'manifestar', 'por', 'parecerle', 'que', ',', 'conforme', 'al', 'evangelio', ',', 'cumplía', 'con', 'reprenderle', 'la', 'primera', 'vez', 'al', 'prójimo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
870,"['En', 'Valladolid', ',', 'a', 'cuatro', 'días', 'del', 'mes', 'de', 'junio', 'del', 'dicho', 'año', ',', 'estando', 'los', 'Señores', 'Licenciado', 'Baltodano', ',', 'del', 'Consejo', 'de', 'la', 'Santa', 'y', 'General', 'Inquisición', ',', 'en', 'su', 'audiencia', 'de', 'la', 'mañana', ',', 'mandó', 'traer', 'ante', 'sí', 'al', 'dicho', 'Bachiller', 'Herrezuelo']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
871,"['y', ',', 'entre', 'otras', 'cosas', 'contenidas', 'en', 'su', 'confesión', ',', 'so', 'cargo', 'del', 'dicho', 'juramento', ',', 'dijo', 'lo', 'siguiente']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
872,"['Fue', 'preguntado', 'si', 'al', 'tiempo', 'que', 'el', 'dicho', 'Cristóbal', '', 'dijo', 'a', 'este', 'confesante', 'que', 'no', 'había', 'purgatorio', ',', 'ni', 'era', 'menester', 'confesarse', 'los', 'hombres', ',', 'si', 'habían', 'comunicado', 'antes', 'sobre', 'esta', 'materia', 'de', 'purgatorio', 'y', 'confesión', 'y', 'justificación', 'y', 'otras', 'cosas', 'que', 'de', 'ello', 'se', 'siguen', ',', 'según', 'lo', 'trata', 'el', 'dicho', 'Padilla', ',', 'dijo:', 'que', 'sobre', 'el', 'purgatorio', 'y', 'confesión', 'no', 'había', 'tratado', 'antes', ',', 'pero', 'que', 'sobre', 'la', 'materia', 'de', 'la', 'justificación', 'habían', 'tratado', 'diciendo', 'que', 'éramos', 'justificados', 'por', 'la', 'pasión', 'de', 'nuestro', 'redentor']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
873,"['Fue', 'preguntado', 'si', 'ha', 'leído', 'este', 'confesante', 'la', 'decisión', 'del', 'Concilio', 'tridentino', 'cerca', 'de', 'la', 'justificación', ',', 'dijo', 'que', 'si']","['O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
874,"['Fue', 'preguntado', 'si', 'trataban', 'la', 'dicha', 'materia', 'conforme', 'a', 'la', 'dicha', 'decisión', ',', 'dijo', 'que', 'él', 'no', 'es', 'teólogo', ',', 'ni', 'sabe', 'decir', 'más', 'particularidad', 'de', 'que', 'trataban', 'que', 'por', 'la', 'pasión', 'de', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'y', 'por', 'la', 'fe', 'con', 'caridad', 'eran', 'justificados']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
875,"['En', 'la', 'villa', 'de', 'Valladolid', ',', 'a', 'siete', 'días', 'del', 'mes', 'de', 'junio', 'del', 'dicho', 'año', ',', 'los', 'Señores', 'Licenciados', 'de', 'Baltodano', ',', 'del', 'Consejo', 'de', 'la', 'General', 'Inquisición', ',', 'y', 'Doctor', 'Riego', 'y', 'Licenciado', 'Guigelmo', ',', 'Inquisidor', ',', 'estando', 'en', 'su', 'audiencia', 'de', 'la', 'mañana', ',', 'apareció', 'el', 'dicho', 'Bachiller', 'Herrezuelo']","['O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 3, 3, 3, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
876,"['é', ',', 'como', 'fue', 'presente', ',', 'el', 'fiscal', 'de', 'este', 'le', 'puso', 'la', 'acusación', 'en', 'forma', 'y', 'el', 'dicho', 'Herrezuelo', 'juró', 'de', 'decir', 'verdad', 'a', 'los', 'capítulos', 'de', 'ella']","['O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
877,"['y', ',', 'entre', 'otras', 'cosas', 'que', 'dijo', 'y', 'declaró', ',', 'dijo', 'lo', 'siguiente']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
878,"['Ítem', 'digo:', 'que', 'el', 'dicho', 'Antonio', 'de', 'Herrezuelo', 'ha', 'seguido', 'y', 'creído', 'y', 'tiene', 'por', 'opinión', 'que', 'por', 'los', 'méritos', 'y', 'pasión', 'de', 'nuestro', 'redentor', 'Jesucristo', 'son', 'y', 'están', 'justificados', 'todos', 'los', 'pecadores', 'que', 'tuvieren', 'fe', ',', 'sin', 'que', 'de', 'su', 'parte', 'sea', 'necesaria', 'para', 'su', 'salvación', 'otra', 'ninguna', 'obra', 'de', 'penitencia', 'ni', 'satisfacción', ',', 'diciendo', 'y', 'afirmando', 'que', 'sola', 'la', 'fe', 'sin', 'obras', 'justifica', 'a', 'los', 'creyentes']","['O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
879,"['Al', 'segundo', 'capítulo', 'respondió:', 'que', ',', 'como', 'tiene', 'declarado', 'en', 'este', 'proceso', ',', 'él', 'ha', 'tenido', 'que', 'las', 'obras', 'son', 'necesarias', 'para', 'la', 'salvación']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
880,"['Ítem', 'digo:', 'que', 'el', 'dicho', 'Bachiller', 'Antonio', 'de', 'Herrezuelo', 'ha', 'dicho', 'y', 'afirmado', 'y', 'tiene', 'por', 'opinión', 'que', 'en', 'la', 'otra', 'vida', 'no', 'hay', 'lugar', 'de', 'purgatorio', 'donde', 'las', 'ánimas', 'de', 'los', 'difuntos', 'purguen', 'y', 'satisfagan', 'por', 'sus', 'culpas', 'y', 'pecados']","['O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
881,"['Al', 'cuarto', 'capítulo', 'respondió:', 'que', 'es', 'verdad', 'lo', 'contenido', 'en', 'él', ',', 'y', 'que', 'así', 'lo', 'cree', 'que', 'no', 'hay', 'purgatorio', 'en', 'la', 'otra', 'vida', ',', 'porque', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'tomó', 'sobre', 'sí', 'nuestros', 'pecados', 'y', 'satisfizo', 'por', 'ellos', 'y', 'nos', 'dio', 'la', 'remisión', 'de', 'los', 'pecados', ',', 'y', 'que', 'donde', 'hay', 'remisión', 'no', 'puede', 'haber', 'otra', 'satisfacción']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
882,"['y', 'que', 'así', 'lo', 'dice', 'el', 'Apóstol', 'San', 'Pablo', 'en', 'muchas', 'partes', ',', 'especialmente', 'hebreos', ',', 'en', 'el', 'capítulo', 'décimo', ',', 'o', 'en', 'otro', 'que', 'no', 'se', 'acuerda', 'bien']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
883,"['Fue', 'preguntado', 'que', 'con', 'quién', 'ha', 'comunicado', 'esta', 'opinión', ',', 'dijo:', 'que', 'no', 'la', 'había', 'comunicado', 'con', 'nadie', 'porque', 'sabe', 'cuán', 'escandalosa', 'es', ',', 'porque', 'está', 'fundada', 'en', 'ella', 'toda', 'la', 'iglesia', 'romana']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3]"
884,"['y', 'que', 'esto', 'es', 'lo', 'que', 'reprendía', 'este', 'confesante', 'a', 'Padilla', 'porque', 'no', 'lo', 'publicase']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'PER', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 1, 0, 0, 0, 0]"
885,"['Y', 'dijo', 'que', 'no', 'habido', 'cosa', 'que', 'más', 'le', 'mueva', 'que', 'las', 'autoridades', 'de', 'San', 'Pablo', ',', 'adónde', 'dice', 'que', 'la', 'fe', 'es', 'conocimiento', 'cierto', 'de', 'las', 'cosas', 'que', 'hemos', 'de', 'esperar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
886,"['y', 'esto', 'es', 'so', 'las', 'promesas', 'benignas', 'de', 'Dios', ',', 'porque', 'las', 'amenazas', 'no', 'se', 'esperan', 'si', 'no', 'se', 'temen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
887,"['y', 'que', 'San', 'Pablo', 'nunca', 'nos', 'convida', 'sino', 'a', 'que', 'sepamos', 'el', 'grande', 'amor', 'y', 'la', 'satisfacción', 'que', 'tomó', 'en', 'su', 'hijo', ',', 'con', 'decir', 'que', 'después', 'en', 'esta', 'vida', 'haya', 'tormentos', 'de', 'purgatorio']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
888,"['Al', 'noveno', 'capítulo', 'respondió:', 'que', 'él', 'tiene', 'respondido', 'en', 'el', 'cuarto', 'capítulo', 'a', 'este']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
889,"['y', 'que', 'no', 'halla', 'que', 'para', 'vivos', 'ni', 'para', 'muertos', 'sean', 'necesarias', 'indulgencias', ',', 'pues', 'se', 'sigue', 'lo', 'uno', 'de', 'lo', 'otro']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
890,"['Fuele', 'dicho', 'que', 'ya', 'él', 'tiene', 'confesado', 'que', 'la', 'Iglesia', 'Romana', 'nos', 'enseña', 'que', 'hay', 'purgatorio', ',', 'y', 'de', 'la', 'respuesta', 'que', 'tiene', 'dada', 'se', 'infiere', 'que', 'en', 'aquello', 'se', 'engaña', ',', 'y', 'así', 'da', 'a', 'entender', 'este', 'confesante', 'que', 'él', 'lo', 'cree', ',', 'de', 'donde', 'bien', 'se', 'sigue', ',', 'que', 'pues', 'el', 'Espíritu', 'Santo', 'no', 'induce', 'a', 'nadie', 'en', 'error', ',', 'que', 'la', 'Iglesia', 'que', 'está', 'errada', ',', 'según', 'su', 'opinión', ',', 'en', 'lo', 'del', 'purgatorio', 'o', 'que', 'la', 'Iglesia', 'no', 'se', 'rige', 'por', 'el', 'Espíritu', 'Santo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0]"
891,"['Dijo', 'que', 'pues', 'se', 'sigue', 'así', 'que', 'él', 'lo', 'confiesa', 'así']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
892,"['y', 'se', 'colige', 'creerlo', 'este', 'confesante']","['O', 'O', 'O', 'O', 'REF_PER', 'REF_PER']","[0, 0, 0, 0, 4, 4]"
893,"['Al', 'diez', 'y', 'ocho', 'capítulo', 'respondió:', 'que', 'confiesa', 'que', 'muchas', 'veces', 'ha', 'dicho', 'que', 'pues', 'que', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'nos', 'dejó', 'la', 'memoria', 'de', 'su', 'muerte', 'en', 'ambas', 'especies', ',', 'que', 'seria', 'razón', 'que', 'se', 'hiciese', 'así', ',', 'y', 'que', 'así', 'lo', 'dice', 'agora', 'que', 'se', 'hiciese']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
894,"['En', 'la', 'villa', 'de', 'Valladolid', ',', 'a', 'viente', 'y', 'ocho', 'días', 'del', 'mes', 'de', ',', 'el', 'Señor', 'Licenciado', 'de', 'Baltodano', ',', 'estando', 'en', 'su', 'audiencia', 'de', 'la', 'tarde', ',', 'mandó', 'traer', 'ante', 'sí', 'al', 'dicho', 'Bachiller', 'Herrezuelo', 'el', 'cual', ',', 'como', 'fue', 'presente', ',', 'hizo', 'presentación', 'de', 'una', 'petición', 'firmada', 'de', 'su', 'nombre']","['O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
895,"['y', ',', 'entre', 'otras', 'cosas', 'que', 'dijo', 'y', 'declaré', ',', 'debajo', 'del', 'dicho', 'juramento', ',', 'dijo', 'lo', 'siguiente']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
896,"['Al', 'segundo', 'capítulo', 'digo:', 'que', 'creo', 'que', 'por', 'los', 'méritos', 'de', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'son', 'los', 'hombres', 'justificados']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
897,"['y', 'que', 'han', 'de', 'tener', 'los', 'hombres', 'fe', 'viva', ',', 'con', 'esperanza', 'y', 'caridad', 'y', 'penitencia', ',', 'pero', 'que', 'no', 'satisfaga', 'en', 'ella']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
